x1,x2,Name,Username,UserProfile,TweetID,Retweets,Comments,Favorites,IsRetweet?,Date,TweetText,TweetSource,StatusURL
2,,????????????????????,pedroalfaomega2,https://www.twitter.com/pedroalfaomega2,ID: 1352689938853208067,0,1,1,no,22/1/2021 18:49,@AFPCrecer Buen día bendiciones ???? me pueden mandar el calendario de pagos de este año por favor,Twitter for Android,https://www.twitter.com/pedroalfaomega2/status/1352689938853208067
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1352705387137544193,0,0,2,no,22/1/2021 19:51,@josedavidmacia3 Hola te compartimos el calendario de pagos de pensión 2021: https://t.co/LlUcsEZLDE,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1352705387137544193
2,,????Dina De Leon???????????,Estidy,https://www.twitter.com/Estidy,ID: 1353051956370055175,0,1,0,no,23/1/2021 18:48,@AFPCrecer No he hecho mi trámite de sobrevivencia.Deberían facilitar el proceso,Twitter for Android,https://www.twitter.com/Estidy/status/1353051956370055175
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1353724292299710465,0,0,0,no,25/1/2021 15:19,@Estidy Hola gracias por ponerte en contacto con nosotros. ¿Cómo te podemos ayudar?,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1353724292299710465
4,,Jorge Durán,duranduarte21,https://www.twitter.com/duranduarte21,ID: 1354096614806315010,0,1,0,no,26/1/2021 15:59,@AFPCrecer Mi padre hizo sus trámites para recibir su retiró el pasado 17 de Diciembre 2020 cuánto tiempo toma después de haber sometido su solicitud!?,Twitter for Android,https://www.twitter.com/duranduarte21/status/1354096614806315010
5,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1354124181152145413,0,0,0,no,26/1/2021 17:48,@duranduarte21 Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1354124181152145413
6,,Deejay Massin????,DeejayMassin,https://www.twitter.com/DeejayMassin,ID: 1354188809550901252,0,1,0,no,26/1/2021 22:05,@AFPCrecer Me podrían por favor desglosar cada ítem del estado de cuenta.????  Pará donde va cada cifra...,Twitter for Android,https://www.twitter.com/DeejayMassin/status/1354188809550901252
7,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1354195696942002179,0,0,0,no,26/1/2021 22:33,@DeejayMassin Hola brinda vía inbox tu nombre completo DUI NUP y fecha de nacimiento para poder ayudarte.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1354195696942002179
2,,Spartacus,KirkD1960,https://www.twitter.com/KirkD1960,ID: 1354113883758333952,0,0,0,no,26/1/2021 17:08,@AFPCrecer Por qué  @AFPCrecer tiene un servicio tan ruin de comunicación? Se gasta uno el saldo de teléfono y no responden. Mandas mensaje de WhatsApp y te ignoran. Te responden por Twitter te piden hasta la magnífica y te dejan esperando por horas sin ,Twitter for Android,https://www.twitter.com/KirkD1960/status/1354113883758333952
2,,umbeil,umbeil,https://www.twitter.com/umbeil,ID: 1354263742301818883,0,1,0,no,27/1/2021 03:03,@AFPCrecer Excelente gracias por agregar Telegram.,Twitter for Android,https://www.twitter.com/umbeil/status/1354263742301818883
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1354439844269854720,0,0,0,no,27/1/2021 14:43,@umbeil Estamos para ayudarte.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1354439844269854720
4,,Tech boy,ONaliafar,https://www.twitter.com/ONaliafar,ID: 1354471226845114372,0,0,0,no,27/1/2021 16:47,@AFPCrecer Pues yo les he llamado al 22119393 y me sale que el número no existe además he escrito al correo porque me urge un estado de cuenta y no me contestan ni me han llamado porque ya mandé un mensaje también al WhatsApp y nada.,Twitter Web App,https://www.twitter.com/ONaliafar/status/1354471226845114372
5,,PatriYani ??,YanPatr57957393,https://www.twitter.com/YanPatr57957393,ID: 1356713161580294144,0,2,0,no,2/2/2021 21:16,@AFPCrecer No me carga y necesito información además de q la aplicación no me habré en mi celular,Twitter for Android,https://www.twitter.com/YanPatr57957393/status/1356713161580294144
6,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1356715986611757060,0,0,0,no,2/2/2021 21:27,@YanPatr57957393 Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1356715986611757060
2,,Maria Magdalena,MariaMa55882012,https://www.twitter.com/MariaMa55882012,ID: 1354508168605392898,0,1,1,no,27/1/2021 19:14,@AFPCrecer AFPCrecer. Se burla de los pensionados les retiene el dinero de su pensión es mi caso. Que no han querido depositarme mi pensión.,Twitter for Android,https://www.twitter.com/MariaMa55882012/status/1354508168605392898
,2-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1354517754393587717,0,0,0,no,27/1/2021 19:52,@MariaMa55882012 Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1354517754393587717
3,,Maria Magdalena,MariaMa55882012,https://www.twitter.com/MariaMa55882012,ID: 1354509437227163652,0,1,1,no,27/1/2021 19:19,@AFPCrecer Y trato de comunicarme en línea y me han pedido que les mande por wasap mis datos personales fotografías de existencia,,
2,,Henry Alas,HenryAlas15,https://www.twitter.com/HenryAlas15,ID: 1355294730565935106,0,0,0,no,29/1/2021 23:20,@AFPCrecer Sigo a la espera de una respuesta por mi solicitud de retiro de ahorros que envíe el día 12 del presente mes y aun no he tenido ninguna respuesta...,Twitter for iPhone,https://www.twitter.com/HenryAlas15/status/1355294730565935106
2,,Luz,LuzLuzevelyn57,https://www.twitter.com/LuzLuzevelyn57,ID: 1357616183445446657,0,1,0,no,5/2/2021 09:04,@AFPCrecer Que mal servicio dan en AFP Crecer he mandado varios correos para solicitar una constancia de salario y les explico que no vivo en El Salvador y siempre me mandan la misma respuesta que hable o que un ejecutivo se pondrá en contacto conmigo no,Twitter for Android,https://www.twitter.com/LuzLuzevelyn57/status/1357616183445446657
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1357697602255470596,0,0,0,no,5/2/2021 14:28,@LuzLuzevelyn57 Hola brinda vía inbox tus datos y tu consulta para poder ayudarte. Saludos.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1357697602255470596
2,,Ixchel,IxchelPerez,https://www.twitter.com/IxchelPerez,ID: 1357172184435810304,0,0,1,no,4/2/2021 03:40,@AFPCrecer Qué barbaridad qué mala atención qué terrible como juegan con uno y no responden por ningún medio.,Twitter for Android,https://www.twitter.com/IxchelPerez/status/1357172184435810304
2,,Xavier,Xavier65289852,https://www.twitter.com/Xavier65289852,ID: 1357343668303138824,0,1,0,no,4/2/2021 15:02,@AFPCrecer Me pueden Ayudar por favor con un estado de cuenta el dia de ayer les escribi por varios medios que tienen disponibles...Gracias!,Twitter for Android,https://www.twitter.com/Xavier65289852/status/1357343668303138824
,2-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1357365785673560070,0,0,0,no,4/2/2021 16:29,@Xavier65289852 Estamos para ayudarte.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1357365785673560070
,2-feb,Xavier,Xavier65289852,https://www.twitter.com/Xavier65289852,ID: 1357358432765018112,0,1,0,no,4/2/2021 16:00,@AFPCrecer Mi peticion ha sido atendida Muchas gracias!!!,Twitter for Android,https://www.twitter.com/Xavier65289852/status/1357358432765018112
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1357353368730140674,0,1,0,no,4/2/2021 15:40,@Xavier65289852 Hola te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1357353368730140674
4,,Ixchel,IxchelPerez,https://www.twitter.com/IxchelPerez,ID: 1357360942577819651,0,0,1,no,4/2/2021 16:10,@AFPCrecer Pero deberían contestar por algún medio ni aquí me responden le queda a uno como único camino ir a arriesgarse a la agencia,Twitter for Android,https://www.twitter.com/IxchelPerez/status/1357360942577819651
2,,Sonia Arriaza,sea200656,https://www.twitter.com/sea200656,ID: 1357875103208534016,0,1,3,no,6/2/2021 02:13,@AFPCrecer Ni contestan tienen un número de teléfono que solo la gravacion dejan y se le va todo el saldo..,Twitter for Android,https://www.twitter.com/sea200656/status/1357875103208534016
,2-ene,Sonia Arriaza,sea200656,https://www.twitter.com/sea200656,ID: 1358822071854395392,0,0,0,no,8/2/2021 16:56,@AFPCrecer Me vuelven a pedir documentos y los he mandado un sin fin..,Twitter for Android,https://www.twitter.com/sea200656/status/1358822071854395392
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1358799977183608833,0,1,0,no,8/2/2021 15:28,@sea200656 Te hemos respondido vía inbox. Saludos.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1358799977183608833
2,,guardado,Guardada3,https://www.twitter.com/Guardada3,ID: 1357821546543407105,0,1,0,no,5/2/2021 22:40,@AFPCrecer @AFP https://t.co/65TnAHX6IL #de Dui 022609870,Twitter for Android,https://www.twitter.com/Guardada3/status/1357821546543407105
3,,Miguel Angel Romero Villalobos,MiguelA57062138,https://www.twitter.com/MiguelA57062138,ID: 1358645571549028353,0,1,0,no,8/2/2021 05:15,@AFPCrecer Mi estado de cuenta por favor,Twitter for Android,https://www.twitter.com/MiguelA57062138/status/1358645571549028353
4,,Miguel Angel Romero Villalobos,MiguelA57062138,https://www.twitter.com/MiguelA57062138,ID: 1358645847622361088,0,0,0,no,8/2/2021 05:16,@AFPCrecer 02074287_6. Mi estado de cuenta,Twitter for Android,https://www.twitter.com/MiguelA57062138/status/1358645847622361088
5,,Miguel Angel Romero Villalobos,MiguelA57062138,https://www.twitter.com/MiguelA57062138,ID: 1358646602366410752,0,0,0,no,8/2/2021 05:19,@AFPCrecer En viarme estado de cuentaDUI 02074287_6,Twitter for Android,https://www.twitter.com/MiguelA57062138/status/1358646602366410752
6,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1358820605487960064,0,0,0,no,8/2/2021 16:50,@MiguelA57062138 Hola te hemos respondido vía inbox. Saludos.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1358820605487960064
7,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1358821217533382659,0,0,0,no,8/2/2021 16:53,@Guardada3 @AFP Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1358821217533382659
2,,Samuel Flores,Chompipe,https://www.twitter.com/Chompipe,ID: 1357720630557368321,0,1,1,no,5/2/2021 15:59,@AFPCrecer No. No me interesan.Me interesa saber mi estado de cuenta.Ya no se@como@demonios me lo podrian dar.Perdon por el@frances.,Twitter for iPhone,https://www.twitter.com/Chompipe/status/1357720630557368321
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1357730498940911617,0,0,0,no,5/2/2021 16:39,@Chompipe Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1357730498940911617
2,,Amílcar50,Amlcar501,https://www.twitter.com/Amlcar501,ID: 1358783582471397379,0,0,0,no,8/2/2021 14:23,@AFPCrecer Quiero retirar mi porcentaje,Twitter for Android,https://www.twitter.com/Amlcar501/status/1358783582471397379
3,,Amílcar50,Amlcar501,https://www.twitter.com/Amlcar501,ID: 1358783717083394048,0,1,0,no,8/2/2021 14:24,@AFPCrecer Como puedo hacer,Twitter for Android,https://www.twitter.com/Amlcar501/status/1358783717083394048
4,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1358821029217509378,0,0,0,no,8/2/2021 16:52,@Amlcar501 Hola te comentamos que para hacer uso de tus ahorros para pensión debes cumplir con la edad establecida por la Ley (55 años para mujeres y 60 años para hombres).  Saludos.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1358821029217509378
2,,Carmen Munguia,CarmenM05220821,https://www.twitter.com/CarmenM05220821,ID: 1358919845086171139,0,1,0,no,8/2/2021 23:25,@AFPCrecer Gracias,Twitter Web App,https://www.twitter.com/CarmenM05220821/status/1358919845086171139
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1359150387098497024,0,0,0,no,9/2/2021 14:41,@CarmenM05220821 Estamos para ayudarte.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1359150387098497024
4,,Rafael González,RAdonay7,https://www.twitter.com/RAdonay7,ID: 1359272023889960962,0,0,0,no,9/2/2021 22:44,@AFPCrecer Nuestro dinero queremos... Ladrones!,Twitter for Android,https://www.twitter.com/RAdonay7/status/1359272023889960962
2,,Dajanna Castro,CastroDajanna,https://www.twitter.com/CastroDajanna,ID: 1359169672084619264,0,0,0,no,9/2/2021 15:57,@AFPCrecer V,Twitter for Android,https://www.twitter.com/CastroDajanna/status/1359169672084619264
3,,Dajanna Castro,CastroDajanna,https://www.twitter.com/CastroDajanna,ID: 1359169891920736259,0,0,0,no,9/2/2021 15:58,@AFPCrecer R,Twitter for Android,https://www.twitter.com/CastroDajanna/status/1359169891920736259
4,,Dajanna Castro,CastroDajanna,https://www.twitter.com/CastroDajanna,ID: 1359169935101087749,0,1,0,no,9/2/2021 15:58,@AFPCrecer Ltf,Twitter for Android,https://www.twitter.com/CastroDajanna/status/1359169935101087749
5,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1359174195905708035,0,0,0,no,9/2/2021 16:15,@CastroDajanna Hola gracias por ponerte en contacto con nosotros. ¿Cómo te podemos ayudar?,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1359174195905708035
2,,felino feliz Pérez ??????????,CatmanPerez,https://www.twitter.com/CatmanPerez,ID: 1370106087895105538,0,1,0,no,11/3/2021 20:15,@AFPCrecer E pregunto solamente por ese link pueden dar información del anticipo ya que yo deseo realizar ese trámite,Twitter for Android,https://www.twitter.com/CatmanPerez/status/1370106087895105538
,2-ene,felino feliz Pérez ??????????,CatmanPerez,https://www.twitter.com/CatmanPerez,ID: 1370114499831808003,0,0,0,no,11/3/2021 20:48,@AFPCrecer Sigo esperando el # señores de crecer en DM me han dejado esperando hables envié la información que me pidieron están tan ocupados ?,Twitter for Android,https://www.twitter.com/CatmanPerez/status/1370114499831808003
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1370110407105511427,1,1,1,no,11/3/2021 20:32,@CatmanPerez Hola te hemos brindado la información vía inbox.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1370110407105511427
2,,David Lacosta,DavidLacosta6,https://www.twitter.com/DavidLacosta6,ID: 1370402224522813443,0,1,0,no,12/3/2021 15:52,@AFPCrecer Cuándo van a pagar la pensión de febrero?,Twitter Web App,https://www.twitter.com/DavidLacosta6/status/1370402224522813443
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1370403125614493705,0,0,1,no,12/3/2021 15:55,@DavidLacosta6 Hola la pensión de febrero fue pagada el 25 de febrero. Si no has recibido tu pago brinda tus datos vía inbox para poder ayudarte.¡Saludos!,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1370403125614493705
2,,Iveth,Iveth07379670,https://www.twitter.com/Iveth07379670,ID: 1371277385472090119,0,1,0,no,15/3/2021 01:49,@AFPCrecer Estimados les he escrito por correo por WhatsApp para consultarles sobre mi estado de cuenta pues no me acuerdo que correo tengo registrado en sus archivos y no he recibido mi estado de cuenta. Quisera saber cómo puedo hacer para que me enví,Twitter for iPhone,https://www.twitter.com/Iveth07379670/status/1371277385472090119
,2-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1371833258233753605,0,0,0,no,16/3/2021 14:38,@Iveth07379670 Con mucho gusto te ayudaremos.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1371833258233753605
,2-feb,Iveth,Iveth07379670,https://www.twitter.com/Iveth07379670,ID: 1371605148322168834,0,1,0,no,15/3/2021 23:32,@AFPCrecer Muchas gracias ya fue enviada.,Twitter for iPhone,https://www.twitter.com/Iveth07379670/status/1371605148322168834
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1371480655603859457,0,1,0,no,15/3/2021 15:17,@Iveth07379670 Hola te hemos solicitado información vía inbox.¡Saludos!,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1371480655603859457
2,,chocolate sexual,Guiller89437357,https://www.twitter.com/Guiller89437357,ID: 1371954437980364800,0,0,0,no,16/3/2021 22:40,@AFPCrecer Constancia que te robaron,Twitter for Android,https://www.twitter.com/Guiller89437357/status/1371954437980364800
3,,ISMAEL,Ismaelfl68,https://www.twitter.com/Ismaelfl68,ID: 1372512603495354369,0,0,0,no,18/3/2021 11:37,@AFPCrecer Los únicos que crecieron fueron estos ladrones con nuestro dinero,Twitter for Android,https://www.twitter.com/Ismaelfl68/status/1372512603495354369
4,,Luis N,LuisNunfio1,https://www.twitter.com/LuisNunfio1,ID: 1374369102312136706,0,0,0,no,23/3/2021 14:35,"@AFPCrecer Buen robo han hecho verdad delincuentes ""legales""?",Twitter for Android,https://www.twitter.com/LuisNunfio1/status/1374369102312136706
5,,Anonimo_75,75_anonimo,https://www.twitter.com/75_anonimo,ID: 1374468652066426884,0,0,0,no,23/3/2021 21:10,@AFPCrecer Ya les va tocar devolver el dinero al pueblo ??,Twitter for Android,https://www.twitter.com/75_anonimo/status/1374468652066426884
6,,OVal65,Val65O,https://www.twitter.com/Val65O,ID: 1375090456237850626,0,0,0,no,25/3/2021 14:21,@AFPCrecer Jajajajaja pidiendo toda la información para después desfalcar todo el billete sinvergüenzas corruptos,Twitter for Android,https://www.twitter.com/Val65O/status/1375090456237850626
2,,esmel,asencio_jes,https://www.twitter.com/asencio_jes,ID: 1371840550224154630,0,0,0,no,16/3/2021 15:07,@AFPCrecer mauro segura con farmacia carol mas coc aycolmado sandy con 540 mi con ada mateo y juaquaipeona,Twitter Web App,https://www.twitter.com/asencio_jes/status/1371840550224154630
2,,ma.elena de aguilar,malenadeaguilar,https://www.twitter.com/malenadeaguilar,ID: 1371479465524654080,0,1,0,no,15/3/2021 15:12,@AFPCrecer Les e enviado un mensaje x acá urge me resuelvan lo de mi anticipo no es posible lo que me están indicando cuando por parte de su página web lo pude realizar agradeceré pronta respuesta y solucionen,Twitter for iPhone,https://www.twitter.com/malenadeaguilar/status/1371479465524654080
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1371498805363933184,0,0,0,no,15/3/2021 16:29,@malenadeaguilar Te hemos respondido vía inbox.,Agorapulse app,https://www.twitter.com/AFPCrecer/status/1371498805363933184
2,,felino feliz Pérez ??????????,CatmanPerez,https://www.twitter.com/CatmanPerez,ID: 1371842121620201477,2,1,1,no,16/3/2021 15:13,@AFPCrecer En ves de dar noticias de otro lado atiendan a sus usuarios con el debido respeto y cumplan la ley no pongan app inservibles ni link chafas,Twitter for Android,https://www.twitter.com/CatmanPerez/status/1371842121620201477
3,,felino feliz Pérez ??????????,CatmanPerez,https://www.twitter.com/CatmanPerez,ID: 1371842575058006016,0,0,0,no,16/3/2021 15:15,@AFPCrecer @SIGETSV pongan orden  con estás AFP es dinero de uno el que se está tramitando no de ellos que atiendan con prontitud,Twitter for Android,https://www.twitter.com/CatmanPerez/status/1371842575058006016
4,,esmel,asencio_jes,https://www.twitter.com/asencio_jes,ID: 1371883733448593408,0,0,0,no,16/3/2021 17:59,@AFPCrecer mas barry lopez con migum rivera y perdio el caso con mlb mas carme cecili gomez y aris mendy gomez con afp simebra,Twitter Web App,https://www.twitter.com/asencio_jes/status/1371883733448593408
2,,ma.elena de aguilar,malenadeaguilar,https://www.twitter.com/malenadeaguilar,ID: 1371866096765173765,0,0,0,no,16/3/2021 16:49,@AFPCrecer Al no poder tener una respuesta por parte de ustedes con mi caso de anticipo del cual me veo burlada a mis derechos tendré que apoyarme @Defensoria_910,Twitter for iPhone,https://www.twitter.com/malenadeaguilar/status/1371866096765173765
2,,????????????????????,pedroalfaomega2,https://www.twitter.com/pedroalfaomega2,ID: 1374038629711024140,0,1,0,no,22/3/2021 16:41,@AFPCrecer Me pueden mandar el calendario por favor de las fechas de pago,Twitter for Android,https://www.twitter.com/pedroalfaomega2/status/1374038629711024140
,2-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1374040402664292359,0,0,1,no,22/3/2021 16:48,@josedavidmacia3 Estamos para ayudarte.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1374040402664292359
,2-feb,????????????????????,pedroalfaomega2,https://www.twitter.com/pedroalfaomega2,ID: 1374038978320605188,0,1,0,no,22/3/2021 16:43,@AFPCrecer Gracias bendiciones,Twitter for Android,https://www.twitter.com/pedroalfaomega2/status/1374038978320605188
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1374038833499635717,0,1,1,no,22/3/2021 16:42,@josedavidmacia3 Hola te compartimos el calendario de pagos de pensiones 2021: https://t.co/RSOgTMbbyB,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1374038833499635717
2,,franciscomariano,fran_aguirre_,https://www.twitter.com/fran_aguirre_,ID: 1374053927960903685,0,0,0,no,22/3/2021 17:42,@AFPCrecer Este día tenía cita virtual al momento de querer conectarme ni sabia  con quien o a qué número marcar para iniciar sesión,Twitter for Android,https://www.twitter.com/fran_aguirre_/status/1374053927960903685
3,,franciscomariano,fran_aguirre_,https://www.twitter.com/fran_aguirre_,ID: 1374054042817683460,0,0,0,no,22/3/2021 17:43,@AFPCrecer Podrían explicar como hacerlo,Twitter for Android,https://www.twitter.com/fran_aguirre_/status/1374054042817683460
2,,condorito 25,edwonportillo,https://www.twitter.com/edwonportillo,ID: 1372576573807849477,0,1,0,no,18/3/2021 15:52,@AFPCrecer Necesito registrarme necesito un estado de cuenta y no puedo registarme,Twitter for Android,https://www.twitter.com/edwonportillo/status/1372576573807849477
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1372577307773308937,0,0,0,no,18/3/2021 15:55,@edwonportillo Hola te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1372577307773308937
2,,Andres80,andresmanzano79,https://www.twitter.com/andresmanzano79,ID: 1375197641911509000,0,1,0,no,25/3/2021 21:27,@AFPCrecer Aún no me hacen el depósito,Twitter for iPhone,https://www.twitter.com/andresmanzano79/status/1375197641911509000
3,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1375199166733897736,0,0,1,no,25/3/2021 21:33,@andresmanzano79 Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1375199166733897736
4,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375235388000854019,0,1,0,no,25/3/2021 23:57,@AFPCrecer Buenas tardes aun no hay nada de deposito??,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375235388000854019
5,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375236423452884992,0,1,0,no,26/3/2021 00:01,@AFPCrecer Buenas tardes aun no han depositado ya fui al cajero y no han depositado,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375236423452884992
,5-ene,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1375484470061588484,0,0,0,no,26/3/2021 16:27,@claudia82791295 Hola vía inbox te indicamos la respuesta.Saludos.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1375484470061588484
,5-feb,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375480679589425153,0,1,0,no,26/3/2021 16:12,@AFPCrecer En serio no tendrán pensión para el mes de marzo entonces porq habían publicado que el día 25/03 les depositaban y ahora me envían ese mensaje que bárbaros https://t.co/21jpxSvQ62,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375480679589425153
,5-mar,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375462096117374982,0,1,0,no,26/3/2021 14:58,@AFPCrecer Ya escribí espero me confirmen si ya depositaron para no salir por gusto por favor,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375462096117374982
,5-abr,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1375475488676777993,0,1,0,no,26/3/2021 15:51,@claudia82791295 Hola hemos dado respuesta a tu caso vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1375475488676777993
6,,mel divertido,MelDivertido,https://www.twitter.com/MelDivertido,ID: 1375430722652143622,0,0,0,no,26/3/2021 12:53,@AFPCrecer Ya les mandaré el número de cuenta,Twitter for Android,https://www.twitter.com/MelDivertido/status/1375430722652143622
7,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1375459558777364487,0,0,0,no,26/3/2021 14:48,@claudia82791295 Hola te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1375459558777364487
8,,@AFPCrecer,AFPCrecer,https://www.twitter.com/AFPCrecer,ID: 1375459615274598408,0,1,0,no,26/3/2021 14:48,@claudia82791295 Te hemos respondido vía inbox.,Twitter Web App,https://www.twitter.com/AFPCrecer/status/1375459615274598408
9,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375485985841111048,0,1,0,no,26/3/2021 16:33,@AFPCrecer @nayibbukele @SecPrensaSV increíble que no depositen la pensión de marzo me dicen que hasta el 06 de abril puedo consultar en verdad sr presidente @nayibbukele no darán pensión este mes de marzo sera que ya se lo llevaron los mañosos.. https,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375485985841111048
10,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375519375726419968,0,0,0,no,26/3/2021 18:45,@AFPCrecer @nayibbukele @SecPrensaSV Bueno sigo esperando su respuesta,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375519375726419968
11,,Lectora al Pendiente,claudia82791295,https://www.twitter.com/claudia82791295,ID: 1375938782587932673,0,0,0,no,27/3/2021 22:32,@AFPCrecer Simple ellos deciden cuando pagar y sin previo aviso @nayibbukele https://t.co/ACDgHfGDeJ,Twitter for Android,https://www.twitter.com/claudia82791295/status/1375938782587932673
2,,adan saavedra,adansaavedra19,https://www.twitter.com/adansaavedra19,ID: 1375485452862554112,0,0,0,no,26/3/2021 16:31,@AFPCrecer no deberian promocionar servicios ni productos si se tardan mucho en atender en resolver y aplicar los fondos en el caso de del anticipo de saldo mes y medio me parece mucho tiempo,las financieras normales se tardan mucho menos tiempo en reso,Twitter Web App,https://www.twitter.com/adansaavedra19/status/1375485452862554112
3,,Ana Flores de Reyes,anita_freyes,https://www.twitter.com/anita_freyes,ID: 1385307449742274561,1,2,0,no,22/4/2021 19:00,@AFPCrecer Tengo un mes de haber solicitado mi anticipo de ahorro y nada aun nada es mi dinero no es de ustedes ya resuelvan por favor. Ojo con esta AFP @Defensoria_910,Twitter for iPhone,https://www.twitter.com/anita_freyes/status/1385307449742274561
4,,MReyes,mreyesmare,https://www.twitter.com/mreyesmare,ID: 1385308151856209926,0,0,0,no,22/4/2021 19:02,@anita_freyes @AFPCrecer @Defensoria_910 @AFPCONFIA me resolvieron en 10 días hábiles,Twitter for iPhone,https://www.twitter.com/mreyesmare/status/1385308151856209926
2,,aisha e. luna,jhaishleen,https://www.twitter.com/jhaishleen,ID: 1377273806281117698,0,0,1,no,31/3/2021 14:57,@AFPCrecer depositen las devoluciones segun lo indicado mentirosos,Twitter for Android,https://www.twitter.com/jhaishleen/status/1377273806281117698
